timestamp,uav_id,target_id,Q_i_t,D_i_t,Psi_i_t,C_i_t,P_star,N_ij,h_ij,correction_term,P_ij_trans_opt
1400.0,1,3,1957888.0,2957888.0,9.985991664287665,9985991664287666.0,0.008546633108789756,1.4594613022350455e-12,2.403872927594516e-09,0.0006071291395986912,0.007939503969191065
1400.0,1,2,1957888.0,2957888.0,9.985991664287665,9985991664287666.0,0.008546633108789756,1.1843307218235356e-12,1.7190118699977624e-09,0.0006889601767700867,0.00785767293201967
1401.0,1,0,2048000.0,3048000.0,9.985991664287665,9985991664287666.0,0.008807006119092804,3.3028358572331126e-12,5.3341281691280664e-09,0.0006191894443685639,0.00818781667472424
1401.0,1,3,2048000.0,3048000.0,9.985991664287665,9985991664287666.0,0.008807006119092804,6.612689168219773e-12,3.0293466139889773e-09,0.0021828763792441463,0.0066241297398486575
1401.0,1,2,2048000.0,3048000.0,9.985991664287665,9985991664287666.0,0.008807006119092804,3.672458443802871e-12,1.7578746716620835e-09,0.0020891469130336435,0.006717859206059161
1402.0,1,0,2146304.0,3146304.0,9.985991664287665,9985991664287666.0,0.009091049403059766,1.2190242919186113e-12,7.772318634461334e-09,0.00015684178032969906,0.008934207622730067
1402.0,1,3,2146304.0,3146304.0,9.985991664287665,9985991664287666.0,0.009091049403059766,1.6634269562829099e-12,3.49849332851176e-09,0.0004754695236164771,0.008615579879443289
1402.0,1,2,2146304.0,3146304.0,9.985991664287665,9985991664287666.0,0.009091049403059766,1.2460701391561067e-12,2.149546088339154e-09,0.0005796898917012207,0.008511359511358545
1404.0,1,2,221184.0,1221184.0,10.076816306624057,1.0076816306624056e+16,0.0034967316009418977,2.216452594321514e-12,2.1792437753639855e-09,0.0010170741884768324,0.0024796574124650653
1406.0,1,2,229376.0,1229376.0,10.103483780057555,1.0103483780057556e+16,0.003510897225546507,1.1704138025740987e-12,1.8976283021778272e-09,0.0006167771640161904,0.0028941200615303165
1408.0,1,3,180224.0,1180224.0,10.134727730146237,1.0134727730146236e+16,0.003360136270604218,1.256022711397294e-11,5.212790254321638e-09,0.0024095017257907024,0.0009506345448135156
1410.0,1,0,237568.0,1237568.0,10.145018565863502,1.0145018565863502e+16,0.0035198224720269975,1.0509313384144215e-12,3.5045699435907e-09,0.0002998745510376837,0.003219947920989314
1410.0,1,3,237568.0,1237568.0,10.145018565863502,1.0145018565863502e+16,0.0035198224720269975,1.639757673107965e-12,4.493794044381919e-09,0.00036489381954608446,0.003154928652480913
1412.0,1,0,237568.0,1237568.0,10.179271399107453,1.0179271399107452e+16,0.00350797841291357,1.1488865697171795e-12,2.7525748895843924e-09,0.0004173861260104165,0.0030905922869031532
1412.0,1,3,237568.0,1237568.0,10.179271399107453,1.0179271399107452e+16,0.00350797841291357,1.897371158494615e-12,4.876977812758507e-09,0.0003890465020224128,0.003118931910891157
1413.0,1,3,90112.0,1090112.0,10.21328515487563,1.021328515487563e+16,0.0030797126537934227,1.6192854892690432e-11,5.748550689586848e-09,0.002816858677444179,0.0002628539763492436
1415.0,1,0,352256.0,1352256.0,10.216158649298988,1.0216158649298988e+16,0.0038192300886913354,1.7534006834619451e-12,1.6910915541403281e-09,0.0010368455091441173,0.002782384579547218
1415.0,1,3,352256.0,1352256.0,10.216158649298988,1.0216158649298988e+16,0.0038192300886913354,7.704009553402604e-12,8.154295427956018e-09,0.0009447793033093131,0.002874450785382022
1417.0,1,3,253952.0,1253952.0,10.247652332364686,1.0247652332364686e+16,0.003530702005178873,1.9876481546707525e-12,5.698978434575462e-09,0.00034877271031800625,0.0031819292948608666
1418.0,1,3,401408.0,1401408.0,10.28266602133864,1.028266602133864e+16,0.003932451696216646,2.3849013953118233e-11,6.5465795292215256e-09,0.0036429732269599715,0.00028947846925667445
1419.0,1,3,122880.0,1122880.0,10.285859329945687,1.0285859329945688e+16,0.003149903873946822,8.289714072862843e-12,7.848345612928722e-09,0.0010562371334930825,0.0020936667404537392
1419.0,1,4,122880.0,1122880.0,10.285859329945687,1.0285859329945688e+16,0.003149903873946822,1.2377962433438397e-12,1.7143788363962862e-09,0.0007220085882218145,0.0024278952857250072
1420.0,1,3,122880.0,1122880.0,10.31269416658298,1.031269416658298e+16,0.0031417074555797927,2.0995206210153465e-11,7.579867319977128e-09,0.0027698646063130323,0.0003718428492667605
1420.0,1,4,122880.0,1122880.0,10.31269416658298,1.031269416658298e+16,0.0031417074555797927,4.899650502135881e-11,2.024154898426884e-09,0.02420590689943616,0.0
1421.0,1,3,73728.0,1073728.0,10.316812279936832,1.0316812279936832e+16,0.003002985842586465,1.786116516405987e-11,9.182286782665341e-09,0.001945176140411867,0.001057809702174598
1421.0,1,4,73728.0,1073728.0,10.316812279936832,1.0316812279936832e+16,0.003002985842586465,1.5526675247883226e-12,2.4443615389355015e-09,0.0006352037127308491,0.002367782129855616
1422.0,1,3,147456.0,1147456.0,10.343086674629427,1.0343086674629428e+16,0.003201034919099906,2.5787501412245634e-11,1.0595033462614043e-08,0.002433923545710374,0.000767111373389532
1423.0,1,3,106496.0,1106496.0,10.351618156125644,1.0351618156125644e+16,0.003084225611662136,1.7908689833309664e-11,1.0295383052718993e-08,0.001739487471384565,0.0013447381402775713
1423.0,1,4,106496.0,1106496.0,10.351618156125644,1.0351618156125644e+16,0.003084225611662136,3.116095112648259e-12,3.399998764422228e-09,0.0009164988956040948,0.0021677267160580414
1424.0,1,3,139264.0,1139264.0,10.375777453193702,1.0375777453193702e+16,0.003168168420106996,2.566611092484146e-11,9.529446674090745e-09,0.0026933474526515885,0.0004748209674554074
1425.0,1,3,114688.0,1114688.0,10.381079363963668,1.0381079363963668e+16,0.0030982420870818133,1.2371028503015756e-11,8.205652812803582e-09,0.0015076227065947494,0.0015906193804870639
1425.0,1,4,114688.0,1114688.0,10.381079363963668,1.0381079363963668e+16,0.0030982420870818133,2.768729637344138e-12,5.144395250484786e-09,0.0005382031322502339,0.0025600389548315794
1427.0,1,3,237568.0,1237568.0,10.40972741117061,1.040972741117061e+16,0.0034303169446049777,4.795737084337895e-12,6.5652237398527866e-09,0.0007304758031666764,0.0026998411414383013
1427.0,1,4,237568.0,1237568.0,10.40972741117061,1.040972741117061e+16,0.0034303169446049777,8e-13,1.0863742021332853e-08,7.363945116048047e-05,0.0033566774934444973
1428.0,1,4,122880.0,1122880.0,10.4474501617986,1.04474501617986e+16,0.003101184274488101,4.419336515008203e-11,1.7115746104684197e-08,0.0025820297216250067,0.0005191545528630943
1429.0,1,3,221184.0,1221184.0,10.453300750793145,1.0453300750793146e+16,0.003370793862750522,8.156751433488303e-12,5.499961993834759e-09,0.0014830559634106018,0.0018877378993399203
1429.0,1,4,221184.0,1221184.0,10.453300750793145,1.0453300750793146e+16,0.003370793862750522,9.685717515895572e-12,1.884191492013674e-08,0.000514051653292641,0.002856742209457881
1430.0,1,3,122880.0,1122880.0,10.485572959880278,1.0485572959880278e+16,0.0030899091803790104,1.297892320748431e-11,2.8199042703042663e-09,0.004602611281582226,0.0
1430.0,1,4,122880.0,1122880.0,10.485572959880278,1.0485572959880278e+16,0.0030899091803790104,7.914628227885572e-11,3.081900121741231e-08,0.002568100170427949,0.0005218090099510615
1430.0,1,8,122880.0,1122880.0,10.485572959880278,1.0485572959880278e+16,0.0030899091803790104,6.171970556968491e-12,2.078591489646618e-09,0.0029693042561324975,0.00012060492424651294
1431.0,1,3,114688.0,1114688.0,10.48693833727932,1.048693833727932e+16,0.0030669673035488617,5.5484499738746e-12,2.786134178422947e-09,0.001991451099822918,0.0010755162037259436
1431.0,1,4,114688.0,1114688.0,10.48693833727932,1.048693833727932e+16,0.0030669673035488617,4.516923307179202e-12,2.984110070657759e-08,0.0001513658410791657,0.002915601462469696
1431.0,1,8,114688.0,1114688.0,10.48693833727932,1.048693833727932e+16,0.0030669673035488617,4.921172930407913e-12,2.5401924877268103e-09,0.0019373228423377536,0.0011296444612111081
1432.0,1,3,229376.0,1229376.0,10.499738643284152,1.0499738643284152e+16,0.00337839772749458,6.626487158582287e-12,2.363170964891277e-09,0.002804065916952036,0.0005743318105425441
1432.0,1,4,229376.0,1229376.0,10.499738643284152,1.0499738643284152e+16,0.00337839772749458,4.1337626626534005e-11,2.603529239442086e-08,0.0015877535001447612,0.001790644227349819
1432.0,1,8,229376.0,1229376.0,10.499738643284152,1.0499738643284152e+16,0.00337839772749458,3.669514374170657e-12,2.77041348547701e-09,0.0013245367138901433,0.0020538610136044367
1433.0,1,3,73728.0,1073728.0,10.523064917213103,1.0523064917213104e+16,0.0029441271588655634,5.6536247132721725e-12,2.471900674242686e-09,0.0022871569121620428,0.0006569702467035207
1433.0,1,4,73728.0,1073728.0,10.523064917213103,1.0523064917213104e+16,0.0029441271588655634,5.427287202669311e-11,1.9450995075592822e-08,0.002790236274070878,0.00015389088479468528
1433.0,1,8,73728.0,1073728.0,10.523064917213103,1.0523064917213104e+16,0.0029441271588655634,6.734532685781197e-12,2.852404282527946e-09,0.0023610021647466855,0.0005831249941188779
1434.0,1,3,155648.0,1155648.0,10.529700222606044,1.0529700222606044e+16,0.003166752335520173,5.297692195715752e-12,2.66466513715495e-09,0.001988126808823743,0.00117862552669643
1434.0,1,4,155648.0,1155648.0,10.529700222606044,1.0529700222606044e+16,0.003166752335520173,2.2968127768721533e-11,1.6376527827094764e-08,0.0014025028999566714,0.0017642494355635016
1434.0,1,8,155648.0,1155648.0,10.529700222606044,1.0529700222606044e+16,0.003166752335520173,2.8017649416442904e-12,2.7738798588304863e-09,0.001010052736323469,0.002156699599196704
1435.0,1,3,122880.0,1122880.0,10.554289560522959,1.0554289560522958e+16,0.003069791478097614,8.397983715277246e-12,2.8381241219262835e-09,0.0029589909935219434,0.0001108004845756707
1436.0,1,3,237568.0,1237568.0,10.554289560522959,1.0554289560522958e+16,0.003383331878710377,3.383780042319145e-12,3.1509314279025172e-09,0.0010738983439482935,0.002309433534762083
1436.0,1,4,237568.0,1237568.0,10.554289560522959,1.0554289560522958e+16,0.003383331878710377,9.181868776005793e-12,1.3245706995460434e-08,0.0006931958240622869,0.00269013605464809
1436.0,1,8,237568.0,1237568.0,10.554289560522959,1.0554289560522958e+16,0.003383331878710377,8e-13,4.286960670911498e-09,0.00018661239545029537,0.0031967194832600815
1436.0,1,2,237568.0,1237568.0,10.554289560522959,1.0554289560522958e+16,0.003383331878710377,5.861021024233665e-12,2.006805052294291e-09,0.0029205731854885556,0.00046275869322182127
1437.0,1,4,114688.0,1114688.0,10.590877597148134,1.0590877597148134e+16,0.0030368679743243824,1.4225953338570756e-10,7.167644539521162e-08,0.0019847459315443573,0.0010521220427800251
1438.0,1,3,278528.0,1278528.0,10.590877597148134,1.0590877597148134e+16,0.003483235432225882,4.8751200615473525e-12,3.3082184072667162e-09,0.001473639119726447,0.002009596312499435
1438.0,1,4,278528.0,1278528.0,10.590877597148134,1.0590877597148134e+16,0.003483235432225882,1.1875235437642438e-11,6.676696828788166e-08,0.00017786093546197178,0.00330537449676391
1438.0,1,8,278528.0,1278528.0,10.590877597148134,1.0590877597148134e+16,0.003483235432225882,3.8386820653273336e-12,3.1478443093287927e-09,0.0012194637625346364,0.0022637716696912455
1438.0,1,2,278528.0,1278528.0,10.590877597148134,1.0590877597148134e+16,0.003483235432225882,7.163707751393314e-12,2.240824579945361e-09,0.0031969069848243052,0.0002863284474015769
1438.0,1,0,278528.0,1278528.0,10.590877597148134,1.0590877597148134e+16,0.003483235432225882,3.783563579365678e-12,1.7287769626530147e-09,0.00218857820361011,0.001294657228615772
1439.0,1,3,155648.0,1155648.0,10.616889930353437,1.0616889930353438e+16,0.0031407458296174424,1.0398542189116248e-11,3.810011400141189e-09,0.0027292679987075377,0.0004114778309099046
1440.0,1,3,303104.0,1303104.0,10.616889930353437,1.0616889930353438e+16,0.003541492265428407,4.0155116334321086e-12,4.613695901214618e-09,0.0008703459697842181,0.002671146295644189
1440.0,1,4,303104.0,1303104.0,10.616889930353437,1.0616889930353438e+16,0.003541492265428407,1.1352472581159595e-11,6.721379454656019e-08,0.0001689009325800753,0.0033725913328483317
1440.0,1,8,303104.0,1303104.0,10.616889930353437,1.0616889930353438e+16,0.003541492265428407,1.7715884041203096e-12,2.0414753532134946e-09,0.0008677980859928802,0.0026736941794355267
1440.0,1,2,303104.0,1303104.0,10.616889930353437,1.0616889930353438e+16,0.003541492265428407,7.437584140051682e-12,2.1669087106448338e-09,0.00343234770505786,0.0001091445603705471
1440.0,1,0,303104.0,1303104.0,10.616889930353437,1.0616889930353438e+16,0.003541492265428407,3.263424312296053e-12,2.3050504274984893e-09,0.0014157713312318379,0.0021257209341965693
1442.0,1,3,204800.0,1204800.0,10.655801609982108,1.0655801609982108e+16,0.003262371145564039,2.1643658974199514e-12,5.860089819266007e-09,0.00036934005521626023,0.002893031090347779
1442.0,1,4,204800.0,1204800.0,10.655801609982108,1.0655801609982108e+16,0.003262371145564039,1.2825895160708767e-12,1.2587757950185045e-08,0.00010189181593311636,0.0031604793296309227
1442.0,1,2,204800.0,1204800.0,10.655801609982108,1.0655801609982108e+16,0.003262371145564039,2.053792241020924e-12,1.7880945048727973e-09,0.001148592669696185,0.002113778475867854
1442.0,1,0,204800.0,1204800.0,10.655801609982108,1.0655801609982108e+16,0.003262371145564039,1.6596641997541723e-12,3.0373499931647035e-09,0.0005464184909506987,0.0027159526546133403
1444.0,1,3,196608.0,1196608.0,10.692438800147292,1.0692438800147292e+16,0.003229086384790493,9.118151885922765e-12,7.15443415492694e-09,0.0012744756172846318,0.001954610767505861
1444.0,1,4,196608.0,1196608.0,10.692438800147292,1.0692438800147292e+16,0.003229086384790493,1.1657028971849237e-12,5.663665082254194e-09,0.00020582129773834764,0.0030232650870521452
1444.0,1,0,196608.0,1196608.0,10.692438800147292,1.0692438800147292e+16,0.003229086384790493,5.20753532207855e-12,3.61756152302088e-09,0.0014395153445047556,0.0017895710402857372
1446.0,1,3,286720.0,1286720.0,10.727642707317093,1.0727642707317094e+16,0.0034608620246952752,4.3415903568598614e-12,7.623922624144143e-09,0.0005694693625444876,0.0028913926621507878
1446.0,1,4,286720.0,1286720.0,10.727642707317093,1.0727642707317094e+16,0.0034608620246952752,9.188237795470711e-12,3.4237123366400792e-09,0.0026837061330005755,0.0007771558916946997
1446.0,1,0,286720.0,1286720.0,10.727642707317093,1.0727642707317094e+16,0.0034608620246952752,4.438887459292389e-12,4.5719471299850516e-09,0.000970896498382496,0.002489965526312779
1447.0,1,3,409600.0,1409600.0,10.736717132241706,1.0736717132241706e+16,0.0037881652363369756,2.3197585581425223e-11,7.025332042436556e-09,0.0033019913423735824,0.00048617389396339323
1447.0,1,0,409600.0,1409600.0,10.736717132241706,1.0736717132241706e+16,0.0037881652363369756,1.8739698479347596e-11,5.539218177029414e-09,0.0033830944874241025,0.0004050707489128731
1448.0,1,3,507904.0,1507904.0,10.736717132241706,1.0736717132241706e+16,0.004052347838062905,2.79702567947031e-12,6.350676503845033e-09,0.00044042956333499963,0.0036119182747279053
1448.0,1,4,507904.0,1507904.0,10.736717132241706,1.0736717132241706e+16,0.004052347838062905,5.500870069727581e-12,2.582112728214909e-09,0.0021303756453462416,0.0019219721927166635
1448.0,1,2,507904.0,1507904.0,10.736717132241706,1.0736717132241706e+16,0.004052347838062905,7.754210743867705e-12,2.6894916680770985e-09,0.002883151056352489,0.001169196781710416
1448.0,1,0,507904.0,1507904.0,10.736717132241706,1.0736717132241706e+16,0.004052347838062905,2.4162996549327206e-12,7.149384798841262e-09,0.00033797308760389325,0.0037143747504590117
1449.0,1,0,90112.0,1090112.0,10.759202948613515,1.0759202948613516e+16,0.0029234492256068386,1.696954023147183e-11,9.34541907861761e-09,0.0018158137252826114,0.0011076355003242272
1450.0,1,3,221184.0,1221184.0,10.759202948613515,1.0759202948613516e+16,0.003274956535771977,3.529699124543066e-11,4.160138294230375e-09,0.008484571605319818,0.0
1450.0,1,4,221184.0,1221184.0,10.759202948613515,1.0759202948613516e+16,0.003274956535771977,9.94661808849064e-12,1.7549816795430734e-09,0.005667647819024719,0.0
1450.0,1,2,221184.0,1221184.0,10.759202948613515,1.0759202948613516e+16,0.003274956535771977,5.360627532997936e-11,2.5421665009253047e-09,0.021086846715377455,0.0
1450.0,1,0,221184.0,1221184.0,10.759202948613515,1.0759202948613516e+16,0.003274956535771977,1.1432510328592334e-11,1.3210992387674631e-08,0.0008653786175259964,0.0024095779182459805
1451.0,1,3,360448.0,1360448.0,10.759202948613515,1.0759202948613516e+16,0.003648433052822437,1.5470863609883476e-12,3.434334577450852e-09,0.0004504763080295684,0.0031979567447928685
1451.0,1,2,360448.0,1360448.0,10.759202948613515,1.0759202948613516e+16,0.003648433052822437,1.5386180173538965e-12,3.750349974587063e-09,0.0004102598498219644,0.0032381732030004728
1451.0,1,0,360448.0,1360448.0,10.759202948613515,1.0759202948613516e+16,0.003648433052822437,1.175572118217842e-12,1.3249848835139376e-08,8.872343623273315e-05,0.0035597096165897037
1452.0,1,3,557056.0,1557056.0,10.759202948613515,1.0759202948613516e+16,0.004175694018070145,1.0688591580678696e-11,2.6296112134828797e-09,0.004064704137963353,0.00011098988010679184
1452.0,1,2,557056.0,1557056.0,10.759202948613515,1.0759202948613516e+16,0.004175694018070145,1.0501995287859977e-11,3.32078176964288e-09,0.003162506908422763,0.001013187109647382
1452.0,1,0,557056.0,1557056.0,10.759202948613515,1.0759202948613516e+16,0.004175694018070145,3.68418589764592e-12,1.6129654689236193e-08,0.00022841071111736128,0.003947283306952784
1453.0,1,3,638976.0,1638976.0,10.759202948613515,1.0759202948613516e+16,0.004395386086923356,8.511691451834648e-12,2.129800619010752e-09,0.0039964733674404465,0.0003989127194829094
1453.0,1,0,638976.0,1638976.0,10.759202948613515,1.0759202948613516e+16,0.004395386086923356,7.178536345983388e-12,1.763505533136865e-08,0.00040706060803871974,0.003988325478884636
1454.0,1,3,811008.0,1811008.0,10.759202948613515,1.0759202948613516e+16,0.0048567394315151,8e-13,1.6575636206745588e-09,0.00048263607503308596,0.004374103356482014
1454.0,1,2,811008.0,1811008.0,10.759202948613515,1.0759202948613516e+16,0.0048567394315151,8e-13,3.291083281519972e-09,0.0002430810561653498,0.00461365837534975
1454.0,1,0,811008.0,1811008.0,10.759202948613515,1.0759202948613516e+16,0.0048567394315151,8e-13,8.9183458325985e-09,8.970273355803555e-05,0.004767036697957065
1455.0,1,2,933888.0,1933888.0,10.759202948613515,1.0759202948613516e+16,0.005186277534794918,1.8220957713529902e-12,2.92237272939688e-09,0.0006234987594238312,0.004562778775371087
1455.0,1,0,933888.0,1933888.0,10.759202948613515,1.0759202948613516e+16,0.005186277534794918,1.39798798587192e-12,8.036365342362413e-09,0.00017395774411880583,0.005012319790676113
1456.0,1,2,1105920.0,2105920.0,10.759202948613515,1.0759202948613516e+16,0.005647630879386662,8.582150813150441e-13,2.750721925123801e-09,0.00031199630667008216,0.0053356345727165804
1456.0,1,0,1105920.0,2105920.0,10.759202948613515,1.0759202948613516e+16,0.005647630879386662,8.340798969862223e-13,6.839162478462947e-09,0.00012195643832308481,0.0055256744410635775
1457.0,1,2,1236992.0,2236992.0,10.759202948613515,1.0759202948613516e+16,0.005999138189551801,1.5614427072986506e-12,2.581999382202075e-09,0.0006047417044565534,0.005394396485095247
1457.0,1,0,1236992.0,2236992.0,10.759202948613515,1.0759202948613516e+16,0.005999138189551801,1.2529608047122943e-12,5.532906000197582e-09,0.000226456188604605,0.005772682000947196
1458.0,1,2,1458176.0,2458176.0,10.759202948613515,1.0759202948613516e+16,0.0065923067754554724,8.508107752447499e-13,2.4768729257149604e-09,0.0003435019884999387,0.006248804786955534
1458.0,1,0,1458176.0,2458176.0,10.759202948613515,1.0759202948613516e+16,0.0065923067754554724,8.305875051435406e-13,4.609015971813725e-09,0.00018020929201004494,0.006412097483445427
1459.0,1,2,1540096.0,2540096.0,10.759202948613515,1.0759202948613516e+16,0.006811998844308684,4.4445578424103826e-12,2.3292289721059088e-09,0.0019081669924412613,0.004903831851867423
1459.0,1,0,1540096.0,2540096.0,10.759202948613515,1.0759202948613516e+16,0.006811998844308684,2.6828312370120496e-12,4.006503635099161e-09,0.0006696190697317686,0.0061423797745769155
1460.0,1,2,1630208.0,2630208.0,10.759202948613515,1.0759202948613516e+16,0.007053660120047217,8.910260803334704e-13,2.3406647574015785e-09,0.0003806722331832848,0.006672987886863932
1460.0,1,0,1630208.0,2630208.0,10.759202948613515,1.0759202948613516e+16,0.007053660120047217,8.594922317686719e-13,3.5244277989342573e-09,0.00024386716959518126,0.006809792950452035
1461.0,1,2,1794048.0,2794048.0,10.759202948613515,1.0759202948613516e+16,0.0074930442577536395,3.759186163024222e-12,2.376725156354323e-09,0.001581666333178577,0.005911377924575063
1461.0,1,0,1794048.0,2794048.0,10.759202948613515,1.0759202948613516e+16,0.0074930442577536395,2.548098151262893e-12,3.2018715540607408e-09,0.0007958152312610085,0.006697229026492631
1461.0,1,6,1794048.0,2794048.0,10.759202948613515,1.0759202948613516e+16,0.0074930442577536395,4.460423575472436e-12,1.65099547246138e-09,0.0027016570607686957,0.004791387196984943
1462.0,1,2,1990656.0,2990656.0,10.759202948613515,1.0759202948613516e+16,0.008020305223001348,9.053510109676087e-13,2.392796213504292e-09,0.00037836528069463396,0.007641939942306715
1462.0,1,0,1990656.0,2990656.0,10.759202948613515,1.0759202948613516e+16,0.008020305223001348,8.760043130780931e-13,2.972182884727033e-09,0.00029473432391376745,0.007725570899087581
1462.0,1,6,1990656.0,2990656.0,10.759202948613515,1.0759202948613516e+16,0.008020305223001348,9.244704590368232e-13,1.925041736226987e-09,0.00048023398227653615,0.007540071240724812
1463.0,1,2,2170880.0,3170880.0,10.759202948613515,1.0759202948613516e+16,0.008503627774478413,3.3984645184188337e-12,2.4216357039102285e-09,0.0014033756245546405,0.007100252149923773
1463.0,1,0,2170880.0,3170880.0,10.759202948613515,1.0759202948613516e+16,0.008503627774478413,2.520471834383228e-12,2.767654996887806e-09,0.0009106885927680537,0.007592939181710359
1463.0,1,6,2170880.0,3170880.0,10.759202948613515,1.0759202948613516e+16,0.008503627774478413,4.174142679711066e-12,2.288489180254721e-09,0.0018239730892004751,0.006679654685277939
1464.0,1,0,2260992.0,3260992.0,10.759202948613515,1.0759202948613516e+16,0.008745289050216947,1.484682191264847e-11,4.863599917634737e-09,0.0030526404646928212,0.0056926485855241255
1465.0,1,2,2400256.0,3400256.0,10.759202948613515,1.0759202948613516e+16,0.009118765567267406,2.5865590750263108e-12,2.72756273644166e-09,0.000948304154646393,0.008170461412621012
1465.0,1,0,2400256.0,3400256.0,10.759202948613515,1.0759202948613516e+16,0.009118765567267406,2.0996202423739174e-12,4.598581737480628e-09,0.0004565799549154501,0.008662185612351955
1465.0,1,6,2400256.0,3400256.0,10.759202948613515,1.0759202948613516e+16,0.009118765567267406,3.0860304361777734e-12,2.972678166641175e-09,0.0010381313627585442,0.008080634204508861
1467.0,1,2,237568.0,1237568.0,10.855495964457289,1.0855495964457288e+16,0.0032894548940162294,2.4995299098563097e-12,3.274507785691686e-09,0.0007633299639042773,0.002526124930111952
1468.0,1,6,327429.31370243,1327429.31370243,10.885500073351038,1.0885500073351038e+16,0.003518581002442805,8.897235404834289e-12,4.497845868055088e-09,0.0019781103367780676,0.0015404706656647373
1469.0,1,2,366138.38010539545,1366138.3801053953,10.903851342224913,1.0903851342224912e+16,0.0036150915933965263,4.579250707726083e-12,2.5817199027543613e-09,0.0017737209613020433,0.001841370632094483
1470.0,1,2,284436.0884747846,1284436.0884747845,10.925841325561443,1.0925841325561442e+16,0.003392049216102207,5.417245517843443e-10,2.2953800203164124e-09,0.2360064769186537,0.0
1470.0,1,0,284436.0884747846,1284436.0884747845,10.925841325561443,1.0925841325561442e+16,0.003392049216102207,1.0625625923464226e-10,6.355536735740491e-09,0.016718691693985186,0.0
1470.0,1,6,284436.0884747846,1284436.0884747845,10.925841325561443,1.0925841325561442e+16,0.003392049216102207,6.009631022835796e-12,2.929818220608236e-09,0.0020511958662023013,0.0013408533498999058
1470.0,1,3,284436.0884747846,1284436.0884747845,10.925841325561443,1.0925841325561442e+16,0.003392049216102207,3.0688870939437125e-11,2.4970192543612154e-09,0.012290201962134215,0.0
1471.0,1,2,98304.0,1098304.0,10.94189125966573,1.094189125966573e+16,0.00289624105483373,4.1897704885845446e-12,2.1992003007837823e-09,0.0019051336465765918,0.0009911074082571381
1472.0,1,0,262144.0,1262144.0,10.94189125966573,1.094189125966573e+16,0.0033282891348042644,3.6962922766460994e-11,1.4155320816998672e-08,0.0026112387874722984,0.000717050347331966
1472.0,1,6,262144.0,1262144.0,10.94189125966573,1.094189125966573e+16,0.0033282891348042644,8e-13,2.3570213898557604e-09,0.0003394114297999462,0.0029888777050043184
1473.0,1,3,147456.0,1147456.0,10.977781253032736,1.0977781253032736e+16,0.0030159629576895705,1.368106041196195e-11,4.871492987546528e-09,0.0028083916875044626,0.00020757127018510794
1474.0,1,0,90112.0,1090112.0,10.980279562915204,1.0980279562915204e+16,0.002864588587935746,3.45310053502933e-11,1.383684178969459e-08,0.0024955843157801606,0.00036900427215558543
1474.0,1,6,90112.0,1090112.0,10.980279562915204,1.0980279562915204e+16,0.002864588587935746,1.25590885531016e-12,2.0553811326197197e-09,0.000611034535336724,0.002253554052599022
1476.0,1,0,270336.0,1270336.0,11.00745200206715,1.100745200206715e+16,0.0033299394757634157,2.3668902476739077e-11,1.4660671652465713e-08,0.0016144487127067136,0.001715490763056702
1476.0,1,6,270336.0,1270336.0,11.00745200206715,1.100745200206715e+16,0.0033299394757634157,2.186956869482392e-12,1.8589534236603396e-09,0.0011764452200078272,0.0021534942557555883
1476.0,1,3,270336.0,1270336.0,11.00745200206715,1.100745200206715e+16,0.0033299394757634157,2.5946757985771535e-11,2.0959519123159453e-08,0.0012379462445348461,0.0020919932312285696
1477.0,1,0,98304.0,1098304.0,11.033501798664286,1.1033501798664286e+16,0.002872193729791812,3.2735886731475504e-11,1.4265413106103349e-08,0.002294773133311485,0.0005774205964803269
1477.0,1,3,98304.0,1098304.0,11.033501798664286,1.1033501798664286e+16,0.002872193729791812,4.6775278374212664e-11,4.916176366241868e-08,0.0009514564753088721,0.00192073725448294
1478.0,1,3,106496.0,1106496.0,11.056805440966887,1.1056805440966886e+16,0.0028875181000270534,1.2739897104937953e-10,1.5352865605574966e-07,0.0008298058116467726,0.0020577122883802808
1479.0,1,3,221184.0,1221184.0,11.081843823917328,1.1081843823917328e+16,0.003179608247159306,3.167178021844257e-10,7.51855197637136e-07,0.0004212484041871073,0.0027583598429721987
1480.0,1,0,122880.0,1122880.0,11.115526469338027,1.1115526469338028e+16,0.0029147938462151402,6.42843058418945e-11,1.6399107574076482e-08,0.003919988057369315,0.0
1480.0,1,3,122880.0,1122880.0,11.115526469338027,1.1115526469338028e+16,0.0029147938462151402,2.104012477594129e-09,1.1907568657023763e-06,0.0017669538914252343,0.0011478399547899059
1480.0,1,7,122880.0,1122880.0,11.115526469338027,1.1115526469338028e+16,0.0029147938462151402,4.6474493673801725e-11,1.6024073481317692e-09,0.029002920966373424,0.0
1481.0,1,0,131072.0,1131072.0,11.12958309462845,1.112958309462845e+16,0.00293235056769723,2.05281507546741e-11,1.582807557490035e-08,0.0012969454598275342,0.001635405107869696
1482.0,1,3,638976.0,1638976.0,11.12958309462845,1.112958309462845e+16,0.00424911252691441,9.102332817529967e-12,2.493870226003093e-07,3.6498823084785e-05,0.004212613703829625
1483.0,1,0,712704.0,1712704.0,11.12958309462845,1.112958309462845e+16,0.004440255391962065,8e-13,1.4820242049122186e-08,5.3980224975298876e-05,0.004386275166986766
1483.0,1,3,712704.0,1712704.0,11.12958309462845,1.112958309462845e+16,0.004440255391962065,8e-13,1.991042941766526e-07,4.017994706282984e-06,0.004436237397255782
